UniversalMessageId,SocialNetwork,SenderUserId,SenderScreenName,SenderListedName,SenderProfileImgUrl,SenderProfileLink,Sender Followers Count,SenderInfluencerScore,SenderAge,SenderGender,OriginalAuthor,OriginalAuthorProfileLink,Title,Message,MessageType,CreatedTime,Language,LanguageCode,CountryCode,MediaTypeList,Permalink,Domain,Retweets,Tweet Generator,Favorites,ReceiverId,ReceiverScreenName,AssignedBy,AssignedTo,Spam,Status,Intel Location,Intel Product,Star Rating,Priority,Review Source,Experience Score - Message level,Sentiment,Topic Tags,ClientQueues,PartnerQueues,Is incentivized review,Recommended,ClientCustomProps,PartnerCustomProps,Variant,Syndicated text,Is verified review,Is vine review,Is partner review,Is neighbors program review,Is reviewer program review,Was product tried by reviewer,Is sweepstakes entry,Is partner of competition,Is prize draw participant,Is sponsored review,Purchased,Is reviewer seed member,Custom Tags,Action Time,GLOB | Zone,GLOB | Country,GLOB | Brand SF,Data Ingestion import tag,Data Ingestion file Name,Priority,Case Type,GLOB | Universal Inbox Message,GLOB | Case Created on this Message,GLOB | Channel Type,GLOB | Message Privacy,GLOB | For Testing,GLOB | Category,GLOB | Bot Status,GLOB | Team,GLOB | Initiate Handover,GLOB | Language (CF),GLOB | Sourced From Listening,GLOB | Social Channel,GLOB | Issue Type,GLOB | Case Handled By,GLOB | Paid Status,GLOB | Topic Group Matches,GLOB | Topic Matches,GLOB | Theme Matches,Show duplicate reviews,Is review duplicate,GLOB | Status OMNI SF,Intent Name,Proactive Care,Proactive Care Reviewed,Original Google My Business Review,Consumer Contact Number,Product Group,Brand Denomination,Survey Category,GLOB | IG Dark Comment,GLOB | Is message exception?,GLOB | Default Language SF,GLOB | Language OMNI SF,GLOB | Last Sentiment,GLOB | First Sentiment,GLOB | Social Post Tags SF,GLOB | Social Account Name,GLOB | Contact Way Marker SF,GLOB | Contact Way,GLOB | Contact Way Marker OMNI SF,GLOB | Native Messages,GLOB | Engage Instances,GLOB | Case Classification Initial,GLOB | Contact Reason Marker OMNI SF,GLOB | Contact Reason Marker SF,GLOB | Push to Engage Classic,GLOB | Push to Engage Omni,GLOB | Engagement Project (IBS ONLY),GLOB | Nestle Market,GLOB | NBS Center (IBS ONLY),GLOB | Issue Type Sub-Category,GLOB | Positive,GLOB | Negative,GLOB | Neutral,GLOB | IBS Listening Classification,GLOB | IBS Case Classification,GLOB | IBS | Listening Review,GLOB | All Accounts,GLOB | Case Team,GLOB | IBS | NBS MNL | Message Type,Tag Ramadan Campaign,GLOB | IBS | Grade,GLOB | IBS | Type of Mistake,GLOB | IBS | Hide,GLOB | Detractor Flag,GLOB | SBUs,GLOB | Sentiment,Geo Target,Post Id,Associated Cases,Location,Country,State,City,Latitude,Longitude,Sender Email,Message Type,Rating,SubRating,Product,Source Id,Message Title,Moderation Status,Product Code,CampaignName,Category,Trend (Coffee-related),Brand
TWITTER_8_1294935174325522434,TWITTER,1289037533528162305,KNimij2,Little Mochi | BoyFan🇵🇭,https://pbs.twimg.com/profile_images/1405380290013392898/ai2K5D00_normal.jpg,,386,39,0,OTHER,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Aug 16 09:52:59 2020,Filipino,tl,PH,,https://www.twitter.com/KNimij2/status/1294935174325522434,twitter.com,0,Twitter for iPad,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Aug 16 09:52:59 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayan ng Heneral Emilio Aguinaldo, Calabarzon, Philippines",Philippines,Calabarzon,Bayan ng Heneral Emilio Aguinaldo,14.18514,120.79857,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1296298497164087298,TWITTER,1099259656201859074,InihawNaHatdog,A'TIN Liz 🇵🇭 | SEJOSH Silka When? 🍢🌭,https://pbs.twimg.com/profile_images/1394662678128332804/7UupBFTH_normal.jpg,,311,55,0,OTHER,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Aug 20 04:10:20 2020,Filipino,tl,PH,,https://www.twitter.com/JashKallen_/status/1296298497164087298,twitter.com,0,Twitter Web App,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Aug 20 04:10:20 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cainta, Calabarzon, Philippines",Philippines,Calabarzon,Cainta,14.5786,121.1222,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1296360019303075845,TWITTER,1276704430084116481,junanahyah_,Teytey's Strawberry Cheesecake 🍰,https://pbs.twimg.com/profile_images/1276705854062948352/mLAk0Obw_normal.jpg,,452,50,0,OTHER,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Aug 20 08:14:48 2020,Filipino,tl,PH,,https://www.twitter.com/junanahyah_/status/1296360019303075845,twitter.com,0,Twitter Web App,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Aug 20 08:14:48 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"City of Panabo, Davao, Philippines",Philippines,Davao,City of Panabo,7.31667,125.5,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1302050959422402566,TWITTER,1296782659511676929,lei_1530,Lei | 💙 SB19 👑,https://pbs.twimg.com/profile_images/1392041715087802368/JDE6fQGh_normal.png,,155,44,0,OTHER,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Sep 05 01:08:34 2020,Filipino,tl,PH,,https://twitter.com/lei_1530/status/1302050959422402566,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Sep 05 01:08:34 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1317467246998876162,TWITTER,1310852124641640448,TitayRt,🚨Retweet mode is ON🚨,https://pbs.twimg.com/profile_images/1338879865353764866/Of3r7ksS_normal.jpg,,173,57,0,,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Oct 17 14:07:24 2020,Filipino,tl,PH,,https://twitter.com/TitayRt/status/1317467246998876162,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Oct 17 14:07:24 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mandaluyong City, National Capital Region, Philippines",Philippines,National Capital Region,Mandaluyong City,14.5832,121.0409,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1319501772675641344,TWITTER,1225861027507494912,Atin_Grizz,;𝙶 𝚛 𝚒 𝚣 𝚣 |🌎 SB19:🇵🇭,https://pbs.twimg.com/profile_images/1405736697321582592/ALbeg4XH_normal.jpg,,298,68,0,,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Oct 23 04:51:52 2020,Filipino,tl,PH,,https://twitter.com/Atin_Grizz/status/1319501772675641344,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Oct 23 04:51:52 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dasmariñas, Calabarzon, Philippines",Philippines,Calabarzon,Dasmariñas,14.32944,120.93667,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1323101595148578816,TWITTER,1274971696714272768,Mitz_kish,OT5; MAPA 🗺️,https://pbs.twimg.com/profile_images/1335989902849150980/vFbFRC6P_normal.jpg,,549,74,0,,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Nov 02 03:16:17 2020,Filipino,tl,PH,,https://twitter.com/Mitz_kish/status/1323101595148578816,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Nov 02 03:16:17 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1327323561908862977,TWITTER,1559538800,youareStellthe1,MJ | 𝑺𝑰𝑴𝑼/𝑽𝒐𝒕𝒊𝒏𝒈 𝑻𝒆𝒂𝒎 | 📽 ⁰²⁰,https://pbs.twimg.com/profile_images/1384651289691398144/0MdMsRT7_normal.jpg,,358,65,31,F,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Nov 13 18:52:52 2020,Filipino,tl,PH,,https://twitter.com/youareStellthe1/status/1327323561908862977,twitter.com,0,Twitter Web App,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Nov 13 18:52:52 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cebu City, Central Visayas, Philippines",Philippines,Central Visayas,Cebu City,10.31672,123.89071,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1336936969381638145,TWITTER,1263840253602742275,alwayskentell,eli,https://pbs.twimg.com/profile_images/1399237588762857474/MlKNh6Pq_normal.jpg,,933,60,0,OTHER,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Dec 10 07:33:07 2020,Filipino,tl,PH,,https://twitter.com/stell_daks/status/1336936969381638145,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Dec 10 07:33:07 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1338867949612847107,TWITTER,1248955262951555074,sb19oldtweets2,SB19 Oldtweets🇵🇭,https://pbs.twimg.com/profile_images/1404061223507828743/bGmWZRt5_normal.jpg,,3063,75,0,OTHER,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Dec 15 15:26:09 2020,Filipino,tl,PH,,https://twitter.com/sb19oldtweets2/status/1338867949612847107,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Dec 15 15:26:09 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1351354161242099712,TWITTER,1225861027507494912,Atin_Grizz,;𝙶 𝚛 𝚒 𝚣 𝚣 |🌎 SB19:🇵🇭,https://pbs.twimg.com/profile_images/1405736697321582592/ALbeg4XH_normal.jpg,,327,70,0,,,,,RT @SB19Official @tilaluha [#SB19_STELL] Kung kape talaga hanap mo eto favorite ko to try mo. Yung Iced Coffee ng @TimHortons Super sarap na iced coffee 💖💖💖,Twitter Retweet,Jan 19 02:21:54 2021,Filipino,tl,PH,,https://twitter.com/Atin_Grizz/status/1351354161242099712,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jan 19 02:21:54 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dasmariñas, Calabarzon, Philippines",Philippines,Calabarzon,Dasmariñas,14.32944,120.93667,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Tim Hortons
TWITTER_8_1389807274491744260,TWITTER,406184522,sejfrzr,°Yvz 🇵🇭,https://pbs.twimg.com/profile_images/1391501023940792320/gRdUfzT7_normal.png,,1227,74,0,OTHER,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 05:00:50 2021,English,en,PH,PHOTO,https://twitter.com/sejfrzr/status/1389807274491744260,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 05:00:50 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Manila, Metro Manila, Philippines",Philippines,Metro Manila,Manila,14.6042,120.9822,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1389815438716989442,TWITTER,735117948621197313,jeonkookie9197,seann_kookie,https://pbs.twimg.com/profile_images/1248522251114168321/-rF7RjqN_normal.jpg,,48,48,0,OTHER,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 05:33:17 2021,English,en,PH,PHOTO,https://twitter.com/jeonkookie9197/status/1389815438716989442,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 05:33:17 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Cavite, Calabarzon, Philippines",Philippines,Calabarzon,Cavite,14.47783,120.89322,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1389825339291959297,TWITTER,1226265307112566784,marley_alfaro08,marley 🇵🇭 • hopia sa menpa • ʏᴘᵢ ²⁰³⁴,https://pbs.twimg.com/profile_images/1404825526431141890/a43WjUqR_normal.png,,243,56,0,,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 06:12:37 2021,English,en,PH,PHOTO,https://twitter.com/marley_alfaro08/status/1389825339291959297,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 06:12:37 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Quezon City, National Capital Region, Philippines",Philippines,National Capital Region,Quezon City,14.6488,121.0509,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1389826393479925760,TWITTER,3310604125,EcaGal_,Eca Gal,https://pbs.twimg.com/profile_images/1396842931307249667/BGWnTTdV_normal.jpg,,173,51,0,OTHER,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 06:16:49 2021,English,en,PH,PHOTO,https://twitter.com/EcaGal_/status/1389826393479925760,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 06:16:49 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1389884255916871683,TWITTER,758115090633596928,angelmokoh26,²⁶Kaku Naka Ne🇵🇭ⓣ💙|SB19 for BBMAs|WHAT❓,https://pbs.twimg.com/profile_images/1405796108060684292/iM8xnDE3_normal.jpg,,734,65,0,OTHER,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 10:06:44 2021,English,en,PH,PHOTO,https://twitter.com/angelmokoh26/status/1389884255916871683,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 10:06:44 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1389897003748904961,TWITTER,1293101559358914561,GwenAjero,gwenny_berry🍓| 🦁⁸²⁷,https://pbs.twimg.com/profile_images/1396706492259069952/D_4Hdr5e_normal.jpg,,2399,75,0,,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 10:57:23 2021,English,en,PH,PHOTO,https://twitter.com/GwenAjero/status/1389897003748904961,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 10:57:23 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1390338037654069250,TWITTER,1290513997922365440,jeruk69605875,jeruk_,https://pbs.twimg.com/profile_images/1373273184003260418/ev-Pi9Xc_normal.jpg,,27,37,0,OTHER,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 06 16:09:54 2021,English,en,PH,PHOTO,https://twitter.com/jeruk69605875/status/1390338037654069250,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 06 16:09:54 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1389825339291959297,TWITTER,1226265307112566784,marley_alfaro08,marley 🇵🇭 • hopia sa menpa • ʏᴘᵢ ²⁰³⁴,https://pbs.twimg.com/profile_images/1404825526431141890/a43WjUqR_normal.png,,243,56,0,,,,,RT @SB19Official Hi A'TIN. Let's celebrate Iced Coffee Day with the @dunkinph fam this May 7! Get a medium Iced Coffee and enjoy a refreshing drink that will truly get you energ-iced. #DunkinIcedCoffeeDay #SB19forDunkinPH pic.twitter.com/4L6h154Lti,Twitter Retweet,May 05 06:12:37 2021,English,en,PH,PHOTO,https://twitter.com/marley_alfaro08/status/1389825339291959297,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 06:12:37 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Quezon City, National Capital Region, Philippines",Philippines,National Capital Region,Quezon City,14.6488,121.0509,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1245135832089911298,TWITTER,1234631209398853632,jedy_sb19,Jeydiii 🇵🇭 SB19,https://pbs.twimg.com/profile_images/1399950215260479489/mJmQS8Ym_normal.jpg,,474,54,0,OTHER,SB19RT95A,https://twitter.com/SB19 Official,,"RT @SB19RT95A Sa mga gising pa jan sagot kayoo

MILK TEA OR ICE COFFEE?

@SB19Official #SB19
#SB19RandomPlayDance 
#SB19_ShowBreak",Twitter Retweet,Mar 31 23:48:11 2020,Filipino,tl,PH,,https://twitter.com/show/status/1245135832089911298,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Mar 31 23:48:11 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,Cordillera,,17.0852,121.03322,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,Dunkin Donut
TWITTER_8_1253718243585323009,TWITTER,1171611120668299266,September_Boy19,Boy Bawang 🇵🇭,https://pbs.twimg.com/profile_images/1390329094487740421/vPIdfrXa_normal.jpg,,644,62,0,OTHER,,,,"RT @SB19Zone000 If you are looking for a sign para mag midnight snack, eto na 'yon. Damay-damay na 'to 🤣 Iced coffee kayo d'yan!!!

@SB19Official #SB19 
#SB19MENPA_Josh
WeLookUP ToJOSH pic.twitter.com/RI3s15afuN",Twitter Retweet,Apr 24 16:11:37 2020,English,en,PH,PHOTO,https://www.twitter.com/Spicy_Bawang19/status/1253718243585323009,twitter.com,0,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Apr 24 16:11:37 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Fan-based,Iced Coffee,
TWITTER_8_1360580519042293768,TWITTER,795860761801166848,La_Lunaaa_,Mit,https://pbs.twimg.com/profile_images/1162755250815561728/ViHe0r9I_normal.jpg,,46,50,0,,,,,"RT @sceneryfortae Taehyung's cold brew made an appearance in Kakao Tv drama ""Lovestruck in the city"", featuring Ji Chang wook, Choi Minho & Kim Ji Won https://t.co/PcItGkRrIC",Twitter Retweet,Feb 13 13:24:09 2021,English,en,PH,VIDEO,https://twitter.com/La_Lunaaa_/status/1360580519042293768,twitter.com,0,Twitter Web App,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Feb 13 13:24:09 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,"Cebu City, Central Visayas, Philippines",Philippines,Central Visayas,Cebu City,10.31672,123.89071,,Twitter Retweet,,,,,,,,,Fan-based,Cold Brew,
